,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,type,subtype,bedroomCount,bathroomCount,province,locality,postCode,habitableSurface,roomCount,hasAttic,hasBasement,hasDressingRoom,diningRoomSurface,hasDiningRoom,buildingCondition,buildingConstructionYear,facedeCount,floorCount,streetFacadeWidth,hasLift,floodZoneType,heatingType,hasHeatPump,hasPhotovoltaicPanels,hasThermicPanels,kitchenSurface,kitchenType,landSurface,hasLivingRoom,livingRoomSurface,hasGarden,gardenSurface,gardenOrientation,parkingCountIndoor,parkingCountOutdoor,hasAirConditioning,hasArmoredDoor,hasVisiophone,hasOffice,toiletCount,hasSwimmingPool,hasFireplace,hasTerrace,terraceSurface,terraceOrientation,epcScore,price,longitude,latitude,error_sum
32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,45485,20597955,2,2,4.0,1.0,24,2919,5081,375.0,-1.0,1,1,-1,26.0,1,0,1993.0,4.0,2.0,30.0,-1,0,2,-1,-1,-1,25.0,2,3172.0,1,78.0,1,3172.0,8,2.0,5.0,-1,-1,-1,-1,2.0,-1,-1,1,100.0,0,1,850000.0,-1.0,-1.0,330967.6875
32388,32388,32388,32388,32388,32388,32388,32388,32388,32388,32388,32388,32388,32388,32388,45486,20205204,2,2,4.0,2.0,24,2920,5081,120.0,-1.0,1,1,-1,-1.0,-1,5,1850.0,4.0,-1.0,28.0,-1,1,2,-1,-1,-1,30.0,1,2087.0,-1,-1.0,1,1400.0,6,1.0,4.0,-1,-1,-1,-1,2.0,1,1,1,50.0,0,3,465000.0,4.7892341,50.51778600000001,115811.3125
32389,32389,32389,32389,32389,32389,32389,32389,32389,32389,32389,32389,32389,32389,32389,45487,20487504,2,12,5.0,1.0,24,2921,5081,270.0,-1.0,1,-1,1,-1.0,1,3,2016.0,4.0,2.0,-1.0,-1,0,3,1,-1,-1,-1.0,3,1178.0,1,-1.0,1,1.0,8,2.0,4.0,-1,-1,-1,-1,2.0,-1,1,1,30.0,1,4,695000.0,4.833890999999999,50.5844058,207001.125
32392,32392,32392,32392,32392,32392,32392,32392,32392,32392,32392,32392,32392,32392,32392,45490,20472295,2,2,4.0,1.0,24,1455,5080,202.0,-1.0,-1,1,-1,-1.0,-1,1,1985.0,4.0,1.0,-1.0,-1,1,2,-1,1,-1,14.0,3,1076.0,1,41.0,1,370.0,0,2.0,-1.0,-1,-1,-1,1,1.0,1,-1,1,20.0,0,4,550000.0,4.783335399999999,50.5199692,149418.21875
32393,32393,32393,32393,32393,32393,32393,32393,32393,32393,32393,32393,32393,32393,32393,45491,20564957,2,2,3.0,1.0,24,2922,5080,150.0,-1.0,1,-1,-1,-1.0,-1,3,2015.0,-1.0,-1.0,-1.0,-1,1,1,-1,-1,-1,-1.0,3,1556.0,-1,-1.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,1.0,-1,-1,1,-1.0,0,4,499000.0,-1.0,-1.0,151434.78125
32394,32394,32394,32394,32394,32394,32394,32394,32394,32394,32394,32394,32394,32394,32394,45492,11237681,2,2,5.0,2.0,24,1455,5080,285.0,-1.0,-1,-1,-1,-1.0,-1,1,-1.0,3.0,2.0,-1.0,-1,0,0,-1,-1,-1,19.0,3,2913.0,1,51.0,-1,-1.0,0,-1.0,-1.0,-1,-1,1,-1,3.0,1,-1,1,-1.0,0,5,695000.0,-1.0,-1.0,205759.6875
32400,32400,32400,32400,32400,32400,32400,32400,32400,32400,32400,32400,32400,32400,32400,45498,20451704,2,2,2.0,1.0,24,2924,5080,130.0,14.0,1,1,-1,-1.0,-1,0,1965.0,4.0,-1.0,-1.0,-1,0,2,-1,-1,-1,8.0,2,1852.0,-1,-1.0,-1,-1.0,0,1.0,-1.0,-1,-1,-1,-1,1.0,-1,-1,1,-1.0,0,6,390000.0,4.8465661,50.5288267,123433.5625
32404,32404,32404,32404,32404,32404,32404,32404,32404,32404,32404,32404,32404,32404,32404,45504,20631020,2,2,3.0,1.0,24,2927,5101,135.0,-1.0,1,1,-1,-1.0,-1,5,1949.0,-1.0,-1.0,-1.0,-1,0,2,-1,-1,-1,18.0,1,890.0,1,30.0,1,890.0,8,3.0,-1.0,-1,-1,-1,-1,2.0,-1,-1,-1,-1.0,0,3,350000.0,-1.0,-1.0,115206.84375
32410,32410,32410,32410,32410,32410,32410,32410,32410,32410,32410,32410,32410,32410,32410,45510,20473505,1,5,3.0,1.0,24,2931,5101,120.0,-1.0,-1,-1,-1,-1.0,-1,3,2026.0,-1.0,3.0,-1.0,1,0,0,1,-1,-1,-1.0,0,-1.0,-1,-1.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,-1.0,-1,-1,1,30.0,5,0,550000.0,4.899234499999999,50.4460479,179049.28125
32432,32432,32432,32432,32432,32432,32432,32432,32432,32432,32432,32432,32432,32432,32432,45537,20082588,2,13,3.0,2.0,24,2936,5020,200.0,-1.0,-1,1,-1,-1.0,1,0,2025.0,3.0,2.0,-1.0,-1,0,0,-1,-1,-1,-1.0,5,490.0,1,-1.0,1,1.0,0,1.0,2.0,-1,-1,-1,-1,2.0,-1,-1,-1,-1.0,0,0,240500.0,4.8779064,50.5178327,-156713.21875
32442,32442,32442,32442,32442,32442,32442,32442,32442,32442,32442,32442,32442,32442,32442,45551,20651589,2,2,3.0,1.0,24,2939,5020,102.0,-1.0,1,1,-1,16.0,1,1,1975.0,4.0,-1.0,-1.0,-1,0,2,-1,-1,-1,9.0,1,-1.0,1,15.0,-1,-1.0,0,1.0,1.0,-1,-1,-1,-1,1.0,-1,1,1,15.0,0,2,330000.0,-1.0,-1.0,109059.71875
32444,32444,32444,32444,32444,32444,32444,32444,32444,32444,32444,32444,32444,32444,32444,45553,20629820,2,2,3.0,1.0,24,2935,5020,158.0,-1.0,-1,1,-1,33.0,1,1,-1.0,3.0,-1.0,8.0,-1,0,2,-1,-1,-1,16.0,3,760.0,1,21.0,1,500.0,0,-1.0,-1.0,-1,-1,-1,1,1.0,-1,-1,-1,-1.0,0,2,365000.0,4.8726973,50.503125,114123.90625
32446,32446,32446,32446,32446,32446,32446,32446,32446,32446,32446,32446,32446,32446,32446,45555,20365954,2,12,4.0,1.0,24,2941,5020,140.0,-1.0,-1,-1,-1,14.0,1,3,2020.0,4.0,1.0,-1.0,-1,0,4,-1,-1,-1,12.0,3,520.0,1,14.0,1,200.0,8,-1.0,-1.0,-1,-1,-1,-1,-1.0,-1,-1,1,45.0,1,7,495000.0,4.873313,50.50026399999999,130259.125
32447,32447,32447,32447,32447,32447,32447,32447,32447,32447,32447,32447,32447,32447,32447,45556,20520967,2,2,4.0,-1.0,24,2939,5020,382.0,-1.0,1,1,-1,-1.0,-1,0,-1.0,2.0,-1.0,-1.0,-1,0,2,-1,-1,-1,-1.0,0,929.0,-1,-1.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,0,0,250000.0,4.795229,50.4372819,-143152.4375
32453,32453,32453,32453,32453,32453,32453,32453,32453,32453,32453,32453,32453,32453,32453,45563,20337423,2,12,4.0,2.0,24,2944,5020,240.0,-1.0,-1,1,-1,-1.0,-1,3,-1.0,4.0,-1.0,-1.0,-1,0,0,1,-1,-1,23.0,0,1900.0,1,45.0,-1,-1.0,0,2.0,3.0,-1,-1,-1,-1,2.0,-1,-1,1,-1.0,0,1,435000.0,-1.0,-1.0,-131988.0
32462,32462,32462,32462,32462,32462,32462,32462,32462,32462,32462,32462,32462,32462,32462,45576,20514460,2,12,4.0,1.0,24,2946,5020,338.0,-1.0,1,1,-1,-1.0,-1,3,2000.0,4.0,1.0,-1.0,-1,0,2,-1,-1,-1,22.0,3,1670.0,1,49.0,1,1500.0,0,1.0,-1.0,-1,-1,-1,1,2.0,1,-1,1,-1.0,0,4,690000.0,4.8790719,50.51768029999999,154458.375
32470,32470,32470,32470,32470,32470,32470,32470,32470,32470,32470,32470,32470,32470,32470,45586,20424253,2,2,4.0,1.0,24,2933,5020,250.0,-1.0,-1,-1,-1,-1.0,-1,1,1995.0,4.0,1.0,-1.0,-1,0,2,-1,-1,-1,20.0,2,7869.0,1,45.0,-1,-1.0,0,2.0,4.0,-1,-1,-1,-1,2.0,-1,-1,1,-1.0,0,1,599000.0,-1.0,-1.0,105151.0
32471,32471,32471,32471,32471,32471,32471,32471,32471,32471,32471,32471,32471,32471,32471,45587,20511347,2,2,3.0,2.0,24,2935,5020,240.0,-1.0,-1,1,-1,17.0,1,3,1830.0,4.0,1.0,-1.0,-1,1,0,-1,1,-1,16.0,3,800.0,1,30.0,1,700.0,0,-1.0,4.0,-1,-1,-1,1,3.0,-1,-1,1,50.0,4,4,590000.0,-1.0,-1.0,148972.625
32475,32475,32475,32475,32475,32475,32475,32475,32475,32475,32475,32475,32475,32475,32475,45595,20630557,2,2,4.0,1.0,24,2933,5020,406.0,4.0,-1,1,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1.0,-1,1,2,-1,-1,-1,-1.0,6,1950.0,-1,-1.0,-1,-1.0,0,2.0,3.0,-1,-1,-1,-1,3.0,1,-1,-1,-1.0,0,1,790000.0,-1.0,-1.0,315768.4375
32483,32483,32483,32483,32483,32483,32483,32483,32483,32483,32483,32483,32483,32483,32483,45608,20593652,2,2,4.0,1.0,24,1474,5030,243.0,5.0,1,1,-1,-1.0,-1,1,-1.0,-1.0,3.0,-1.0,-1,0,0,-1,-1,-1,14.0,0,1254.0,1,38.0,1,1130.0,8,1.0,-1.0,1,-1,-1,-1,4.0,-1,-1,1,70.0,1,5,495000.0,4.6898825,50.56093980000001,135065.59375
32489,32489,32489,32489,32489,32489,32489,32489,32489,32489,32489,32489,32489,32489,32489,45615,20593669,2,2,7.0,1.0,24,1474,5030,285.0,8.0,-1,1,-1,-1.0,-1,1,-1.0,-1.0,1.0,-1.0,-1,0,2,-1,-1,-1,25.0,0,2507.0,1,35.0,-1,-1.0,0,1.0,-1.0,-1,-1,-1,-1,2.0,1,-1,1,-1.0,6,1,649000.0,4.6819983,50.5773124,240983.75
32494,32494,32494,32494,32494,32494,32494,32494,32494,32494,32494,32494,32494,32494,32494,45622,20651489,2,2,4.0,1.0,24,1474,5030,150.0,-1.0,-1,1,-1,-1.0,1,1,1800.0,4.0,1.0,10.0,-1,1,2,-1,-1,-1,-1.0,2,78.0,1,-1.0,1,100.0,3,1.0,3.0,-1,-1,-1,-1,2.0,-1,-1,-1,-1.0,0,3,400000.0,-1.0,-1.0,138531.3125
32495,32495,32495,32495,32495,32495,32495,32495,32495,32495,32495,32495,32495,32495,32495,45623,20596924,2,2,2.0,1.0,24,1474,5030,143.0,3.0,-1,-1,-1,-1.0,-1,6,-1.0,-1.0,1.0,-1.0,-1,0,1,-1,-1,-1,10.0,0,979.0,1,30.0,1,979.0,5,-1.0,-1.0,-1,-1,-1,-1,1.0,-1,1,1,-1.0,4,2,349000.0,4.682205,50.5663803,148616.9375
32497,32497,32497,32497,32497,32497,32497,32497,32497,32497,32497,32497,32497,32497,32497,45625,20166342,2,2,4.0,2.0,24,2948,5030,195.0,-1.0,1,1,-1,-1.0,-1,1,2011.0,2.0,-1.0,-1.0,-1,0,2,-1,-1,-1,-1.0,7,408.0,1,36.0,-1,-1.0,0,-1.0,2.0,-1,-1,-1,-1,2.0,-1,-1,1,-1.0,0,4,495000.0,-1.0,-1.0,143494.03125
32498,32498,32498,32498,32498,32498,32498,32498,32498,32498,32498,32498,32498,32498,32498,45626,20605247,2,2,3.0,1.0,24,2948,5030,260.0,-1.0,1,1,-1,-1.0,-1,1,-1.0,4.0,-1.0,-1.0,-1,0,0,-1,-1,-1,-1.0,2,1300.0,1,55.0,-1,-1.0,0,6.0,-1.0,-1,-1,-1,-1,1.0,-1,-1,1,20.0,0,1,525000.0,-1.0,-1.0,142090.3125
32502,32502,32502,32502,32502,32502,32502,32502,32502,32502,32502,32502,32502,32502,32502,45634,20418685,2,12,4.0,1.0,24,256,5030,208.0,4.0,-1,-1,-1,-1.0,-1,0,2024.0,-1.0,-1.0,-1.0,-1,0,0,1,-1,-1,-1.0,4,1130.0,-1,-1.0,-1,-1.0,0,1.0,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,0,9,699000.0,-1.0,-1.0,237212.40625
32507,32507,32507,32507,32507,32507,32507,32507,32507,32507,32507,32507,32507,32507,32507,45640,20094833,2,2,5.0,2.0,24,2950,5030,250.0,-1.0,1,1,-1,17.0,1,1,2009.0,4.0,2.0,-1.0,-1,1,3,-1,-1,-1,15.0,4,1900.0,1,35.0,1,1900.0,2,1.0,3.0,-1,-1,-1,-1,2.0,-1,-1,1,45.0,0,5,595000.0,4.717956399999999,50.5342841,138634.71875
32521,32521,32521,32521,32521,32521,32521,32521,32521,32521,32521,32521,32521,32521,32521,45657,10780622,2,23,6.0,2.0,24,256,5030,550.0,-1.0,-1,-1,-1,-1.0,-1,0,1889.0,-1.0,-1.0,-1.0,-1,0,0,-1,-1,-1,-1.0,0,-1.0,-1,-1.0,-1,-1.0,0,1.0,-1.0,-1,-1,-1,-1,3.0,-1,-1,-1,-1.0,0,3,950000.0,4.6942567,50.5657685,1296764.1875
32523,32523,32523,32523,32523,32523,32523,32523,32523,32523,32523,32523,32523,32523,32523,45659,20640768,2,2,3.0,1.0,24,1474,5030,200.0,-1.0,-1,-1,-1,-1.0,-1,0,1850.0,2.0,-1.0,-1.0,-1,0,0,1,-1,-1,-1.0,3,427.0,1,38.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,3.0,-1,-1,-1,-1.0,0,7,575000.0,-1.0,-1.0,195610.0
32531,32531,32531,32531,32531,32531,32531,32531,32531,32531,32531,32531,32531,32531,32531,45671,20153982,2,2,4.0,1.0,24,2951,5030,190.0,16.0,1,-1,-1,22.0,1,2,-1.0,-1.0,-1.0,-1.0,-1,0,2,-1,-1,-1,13.0,0,1638.0,-1,-1.0,-1,-1.0,0,1.0,-1.0,-1,-1,-1,-1,1.0,-1,-1,-1,-1.0,0,5,450000.0,4.6697865,50.59276310000001,165133.34375
32537,32537,32537,32537,32537,32537,32537,32537,32537,32537,32537,32537,32537,32537,32537,45680,20380929,2,2,4.0,2.0,24,2953,5150,200.0,-1.0,-1,-1,-1,15.0,1,0,-1.0,-1.0,-1.0,13.0,-1,0,0,-1,-1,-1,12.0,0,740.0,1,44.0,1,630.0,5,-1.0,-1.0,-1,-1,-1,-1,2.0,-1,-1,-1,-1.0,0,3,225000.0,4.7608461,50.439955,-105847.109375
32543,32543,32543,32543,32543,32543,32543,32543,32543,32543,32543,32543,32543,32543,32543,45687,20592388,2,2,4.0,2.0,24,2956,5150,270.0,-1.0,-1,1,-1,14.0,1,4,-1.0,4.0,-1.0,-1.0,-1,1,0,-1,-1,-1,16.0,2,2870.0,-1,-1.0,1,2180.0,0,-1.0,2.0,-1,-1,-1,-1,3.0,-1,1,1,40.0,0,4,675000.0,4.7538152,50.4495904,217776.375
32551,32551,32551,32551,32551,32551,32551,32551,32551,32551,32551,32551,32551,32551,32551,45698,20200568,2,2,3.0,1.0,24,2952,5150,367.0,19.0,1,-1,1,21.0,1,3,2008.0,4.0,3.0,20.0,-1,1,1,-1,-1,-1,20.0,7,2050.0,1,19.0,1,2050.0,1,6.0,5.0,-1,1,1,1,3.0,-1,-1,1,106.0,0,4,695000.0,-1.0,-1.0,189024.625
32563,32563,32563,32563,32563,32563,32563,32563,32563,32563,32563,32563,32563,32563,32563,45717,20553191,2,2,2.0,2.0,24,1215,5140,196.0,-1.0,-1,1,-1,18.0,1,0,-1.0,4.0,-1.0,-1.0,-1,0,2,-1,-1,-1,13.0,3,-1.0,1,27.0,-1,-1.0,0,1.0,2.0,-1,-1,-1,-1,3.0,-1,-1,1,-1.0,0,2,430000.0,4.609513,50.5267261,110219.53125
32575,32575,32575,32575,32575,32575,32575,32575,32575,32575,32575,32575,32575,32575,32575,45733,11466582,2,12,3.0,1.0,24,2963,5332,184.0,-1.0,1,1,1,-1.0,1,3,1920.0,4.0,-1.0,14.0,-1,0,4,-1,1,-1,-1.0,3,1385.0,1,-1.0,1,1.0,5,1.0,3.0,-1,-1,-1,-1,3.0,1,-1,1,1.0,0,1,395000.0,-1.0,-1.0,-120666.59375
32576,32576,32576,32576,32576,32576,32576,32576,32576,32576,32576,32576,32576,32576,32576,45734,20580545,2,8,5.0,2.0,24,645,5170,248.0,-1.0,-1,1,-1,36.0,1,3,1875.0,4.0,2.0,-1.0,-1,1,2,-1,-1,-1,25.0,3,1937.0,1,49.0,1,1937.0,0,-1.0,3.0,-1,-1,-1,-1,2.0,-1,-1,1,15.0,5,5,635000.0,4.7720039,50.3796693,148984.75
32580,32580,32580,32580,32580,32580,32580,32580,32580,32580,32580,32580,32580,32580,32580,45738,20610879,2,12,3.0,1.0,24,645,5170,170.0,-1.0,-1,1,-1,37.0,1,4,-1.0,4.0,-1.0,-1.0,-1,0,2,-1,-1,-1,12.0,2,1105.0,1,16.0,-1,-1.0,0,1.0,-1.0,-1,-1,-1,-1,2.0,-1,-1,1,-1.0,0,5,589000.0,4.8091881,50.3917453,254352.84375
32587,32587,32587,32587,32587,32587,32587,32587,32587,32587,32587,32587,32587,32587,32587,45746,20316408,2,2,4.0,2.0,24,2969,5170,220.0,-1.0,-1,-1,-1,-1.0,-1,3,-1.0,4.0,-1.0,13.0,-1,0,0,-1,1,-1,-1.0,0,2000.0,-1,-1.0,-1,-1.0,0,1.0,-1.0,-1,-1,-1,-1,2.0,-1,-1,-1,-1.0,0,8,572933.0,-1.0,-1.0,110223.9375
32596,32596,32596,32596,32596,32596,32596,32596,32596,32596,32596,32596,32596,32596,32596,45756,20296357,2,2,3.0,1.0,24,2970,5170,185.0,-1.0,-1,-1,-1,-1.0,-1,3,-1.0,4.0,-1.0,14.1,-1,0,0,-1,1,-1,-1.0,0,2710.0,-1,-1.0,-1,-1.0,0,1.0,-1.0,-1,-1,-1,-1,2.0,-1,-1,-1,-1.0,0,8,542688.0,-1.0,-1.0,134412.25
32599,32599,32599,32599,32599,32599,32599,32599,32599,32599,32599,32599,32599,32599,32599,45760,20653204,1,6,2.0,1.0,24,645,5170,133.0,-1.0,-1,-1,-1,-1.0,-1,3,-1.0,3.0,3.0,-1.0,-1,0,0,-1,-1,-1,-1.0,0,-1.0,1,45.0,1,90.0,0,-1.0,2.0,-1,-1,1,-1,2.0,-1,-1,1,9.0,2,4,415000.0,4.86588,50.3810399,123754.8125
32600,32600,32600,32600,32600,32600,32600,32600,32600,32600,32600,32600,32600,32600,32600,45761,20653228,1,5,1.0,1.0,24,645,5170,80.0,-1.0,-1,-1,-1,-1.0,-1,3,-1.0,3.0,-1.0,-1.0,-1,0,0,-1,-1,-1,-1.0,0,-1.0,1,35.0,-1,-1.0,0,-1.0,2.0,-1,-1,1,-1,1.0,-1,-1,1,27.0,3,4,315000.0,4.86588,50.3810399,109298.65625
32603,32603,32603,32603,32603,32603,32603,32603,32603,32603,32603,32603,32603,32603,32603,45765,20589025,2,2,4.0,1.0,24,645,5170,334.0,-1.0,-1,1,1,-1.0,1,0,-1.0,4.0,2.0,-1.0,-1,1,2,-1,-1,-1,-1.0,0,-1.0,1,-1.0,1,1700.0,5,-1.0,-1.0,-1,-1,-1,1,3.0,-1,1,1,50.0,4,5,480000.0,4.8652348,50.3790866,115925.28125
32610,32610,32610,32610,32610,32610,32610,32610,32610,32610,32610,32610,32610,32610,32610,45774,20588154,2,2,7.0,-1.0,24,645,5170,435.0,-1.0,-1,1,-1,-1.0,1,3,1850.0,3.0,-1.0,-1.0,-1,1,2,-1,-1,-1,22.0,2,1000.0,1,-1.0,1,1.0,1,-1.0,-1.0,-1,-1,-1,1,7.0,-1,1,1,1.0,6,1,595000.0,4.8014708,50.363618,143715.25
32624,32624,32624,32624,32624,32624,32624,32624,32624,32624,32624,32624,32624,32624,32624,45793,20281972,2,8,5.0,1.0,24,2976,5330,300.0,-1.0,1,1,-1,-1.0,-1,2,-1.0,4.0,-1.0,-1.0,-1,0,2,-1,-1,-1,24.0,2,857.0,1,38.0,-1,-1.0,0,3.0,3.0,-1,-1,-1,1,-1.0,-1,-1,1,-1.0,0,2,750000.0,-1.0,-1.0,354835.21875
32626,32626,32626,32626,32626,32626,32626,32626,32626,32626,32626,32626,32626,32626,32626,45798,20604294,2,2,3.0,3.0,24,2977,5330,445.0,-1.0,-1,1,-1,18.0,1,0,2010.0,4.0,2.0,-1.0,-1,1,2,-1,-1,1,20.0,0,21004.0,1,52.0,-1,-1.0,0,2.0,-1.0,-1,-1,-1,1,-1.0,-1,-1,-1,-1.0,0,4,890000.0,-1.0,-1.0,282870.0
32632,32632,32632,32632,32632,32632,32632,32632,32632,32632,32632,32632,32632,32632,32632,45806,20644813,2,12,3.0,1.0,24,2980,5070,232.0,12.0,-1,1,-1,17.0,1,4,1988.0,4.0,3.0,10.0,-1,0,3,-1,1,-1,16.0,3,1400.0,1,15.0,1,1300.0,0,1.0,3.0,-1,-1,-1,-1,2.0,-1,1,1,1.0,0,5,400000.0,4.7443323,50.40466860000001,-108191.84375
32635,32635,32635,32635,32635,32635,32635,32635,32635,32635,32635,32635,32635,32635,32635,45809,20429074,2,2,3.0,-1.0,24,2981,5070,200.0,-1.0,-1,1,-1,-1.0,-1,4,-1.0,4.0,-1.0,-1.0,-1,0,0,1,-1,-1,12.0,2,2058.0,1,38.0,-1,-1.0,0,2.0,3.0,-1,-1,-1,-1,2.0,-1,1,-1,-1.0,0,2,599000.0,4.6001695,50.3759155,216652.5625
32638,32638,32638,32638,32638,32638,32638,32638,32638,32638,32638,32638,32638,32638,32638,45813,20559863,2,2,5.0,3.0,24,2982,5070,506.0,-1.0,-1,-1,-1,-1.0,-1,1,-1.0,4.0,-1.0,-1.0,-1,0,0,-1,-1,-1,-1.0,0,19302.0,-1,-1.0,-1,-1.0,0,-1.0,6.0,-1,-1,-1,-1,5.0,-1,-1,-1,-1.0,0,4,990000.0,4.639019999999999,50.3933349,490768.875
32639,32639,32639,32639,32639,32639,32639,32639,32639,32639,32639,32639,32639,32639,32639,45814,20331586,2,2,3.0,1.0,24,2979,5070,122.0,-1.0,-1,1,-1,11.0,1,0,2010.0,4.0,2.0,7.0,-1,0,2,-1,-1,-1,8.0,0,880.0,1,23.0,1,810.0,6,2.0,2.0,-1,-1,-1,-1,2.0,-1,-1,-1,-1.0,0,0,245000.0,4.6707012,50.38893419999999,-136903.796875
32647,32647,32647,32647,32647,32647,32647,32647,32647,32647,32647,32647,32647,32647,32647,45824,20046991,2,2,3.0,1.0,24,2985,5070,125.0,10.0,-1,-1,-1,24.0,1,4,-1.0,3.0,-1.0,8.0,-1,0,0,1,-1,-1,9.0,0,47.0,-1,-1.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,1,2.0,-1,-1,-1,-1.0,0,0,167000.0,4.7403892,50.4017655,-145696.0625
32658,32658,32658,32658,32658,32658,32658,32658,32658,32658,32658,32658,32658,32658,32658,45841,20663363,2,2,4.0,1.0,24,2987,5070,150.0,-1.0,-1,-1,-1,-1.0,-1,5,-1.0,4.0,-1.0,-1.0,-1,0,0,-1,-1,-1,-1.0,0,-1.0,-1,-1.0,-1,-1.0,0,1.0,-1.0,-1,-1,-1,-1,1.0,-1,-1,-1,-1.0,0,1,318000.0,4.6168743,50.3637112,122096.046875
32659,32659,32659,32659,32659,32659,32659,32659,32659,32659,32659,32659,32659,32659,32659,45842,20509783,2,2,3.0,1.0,24,2979,5070,223.0,-1.0,1,1,-1,-1.0,-1,0,-1.0,3.0,-1.0,-1.0,-1,0,2,-1,-1,-1,-1.0,0,122.0,-1,-1.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,0,3,99000.0,4.6959744,50.3963664,-168492.4765625
32672,32672,32672,32672,32672,32672,32672,32672,32672,32672,32672,32672,32672,32672,32672,45858,20499787,2,2,3.0,1.0,24,2982,5070,254.0,-1.0,-1,-1,-1,-1.0,-1,2,1950.0,3.0,2.0,-1.0,-1,1,2,-1,-1,-1,-1.0,2,400.0,-1,-1.0,1,230.0,0,-1.0,-1.0,-1,-1,-1,-1,2.0,-1,-1,1,15.0,0,5,139999.0,-1.0,-1.0,-188642.984375
32681,32681,32681,32681,32681,32681,32681,32681,32681,32681,32681,32681,32681,32681,32681,45870,20481233,1,1,6.0,3.0,24,2979,5070,250.0,-1.0,-1,1,-1,-1.0,-1,5,-1.0,2.0,2.0,-1.0,-1,0,0,-1,-1,-1,-1.0,0,-1.0,1,26.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,4.0,-1,-1,-1,-1.0,0,6,149000.0,4.696282600000001,50.39622809999999,-153498.6875
32685,32685,32685,32685,32685,32685,32685,32685,32685,32685,32685,32685,32685,32685,32685,45875,20350455,2,2,4.0,1.0,24,2982,5070,567.0,-1.0,-1,1,-1,-1.0,-1,1,-1.0,4.0,-1.0,41.0,-1,1,1,-1,-1,-1,-1.0,2,3015.0,1,126.0,1,2070.0,0,4.0,10.0,-1,-1,-1,-1,3.0,-1,-1,1,60.0,0,4,474900.0,-1.0,-1.0,-158333.4375
32729,32729,32729,32729,32729,32729,32729,32729,32729,32729,32729,32729,32729,32729,32729,45925,20193163,1,1,3.0,1.0,24,2996,5310,122.0,-1.0,-1,-1,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1.0,-1,0,0,-1,-1,-1,-1.0,0,-1.0,-1,-1.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,0,0,395000.0,-1.0,-1.0,109053.4375
32733,32733,32733,32733,32733,32733,32733,32733,32733,32733,32733,32733,32733,32733,32733,45938,20591809,2,12,5.0,2.0,24,2999,5310,200.0,-1.0,-1,1,-1,-1.0,-1,1,-1.0,4.0,-1.0,-1.0,-1,0,2,-1,-1,-1,-1.0,0,1100.0,1,50.0,-1,-1.0,0,1.0,4.0,-1,-1,-1,-1,2.0,-1,1,-1,-1.0,0,6,300000.0,-1.0,-1.0,-236678.5
32737,32737,32737,32737,32737,32737,32737,32737,32737,32737,32737,32737,32737,32737,32737,45944,20485863,1,1,2.0,1.0,24,2995,5310,107.0,-1.0,-1,-1,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1.0,-1,0,0,-1,-1,-1,-1.0,2,-1.0,1,26.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,2.0,1,-1,1,10.0,0,0,409000.0,-1.0,-1.0,131232.03125
32753,32753,32753,32753,32753,32753,32753,32753,32753,32753,32753,32753,32753,32753,32753,45969,20632095,2,2,5.0,1.0,24,3006,5190,479.0,6.0,1,1,-1,-1.0,-1,1,-1.0,-1.0,3.0,-1.0,-1,0,2,-1,-1,-1,16.0,0,3291.0,1,20.0,-1,-1.0,0,1.0,-1.0,-1,-1,-1,-1,2.0,-1,-1,1,-1.0,0,6,329000.0,4.7059238,50.4826969,-125431.9375
32755,32755,32755,32755,32755,32755,32755,32755,32755,32755,32755,32755,32755,32755,32755,45971,20366595,2,2,3.0,1.0,24,3007,5190,220.0,-1.0,1,-1,-1,34.0,1,5,-1.0,4.0,-1.0,-1.0,-1,0,4,-1,-1,-1,21.0,1,6394.0,1,50.0,-1,-1.0,0,4.0,2.0,-1,-1,-1,-1,1.0,-1,-1,-1,-1.0,0,3,280000.0,4.6343804,50.5031977,-107472.71875
